Building,Floor,Suite,Room,Bed,Room Type,Suite Size (if applicable),Room Category,Community
PERKINS HALL,PERKINS FL 1,PERKINS 137,PERKINS 137,PERKINS 137‐2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 138,PERKINS 138,PERKINS 138‐1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 138,PERKINS 138,PERKINS 138‐2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 139,PERKINS 139,PERKINS 139‐1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 139,PERKINS 139,PERKINS 139‐2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 215,PERKINS 215,PERKINS 215‐1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 215,PERKINS 215,PERKINS 215‐2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 221,PERKINS 221,PERKINS 221‐1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 221,PERKINS 221,PERKINS 221‐2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 224,PERKINS 224,PERKINS 224‐1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 224,PERKINS 224,PERKINS 224‐2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 225,PERKINS 225,PERKINS 225‐1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 225,PERKINS 225,PERKINS 225‐2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 226,PERKINS 226,PERKINS 226‐1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 226,PERKINS 226,PERKINS 226‐2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 227,PERKINS 227,PERKINS 227‐1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 227,PERKINS 227,PERKINS 227‐2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 228,PERKINS 228,PERKINS 228‐1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 228,PERKINS 228,PERKINS 228‐2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 229,PERKINS 229,PERKINS 229‐1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 229,PERKINS 229,PERKINS 229‐2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 230,PERKINS 230,PERKINS 230‐1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 230,PERKINS 230,PERKINS 230‐2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 231,PERKINS 231,PERKINS 231‐1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 231,PERKINS 231,PERKINS 231‐2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 232,PERKINS 232,PERKINS 232‐1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 232,PERKINS 232,PERKINS 232‐2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 233,PERKINS 233,PERKINS 233‐1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 233,PERKINS 233,PERKINS 233‐2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 234,PERKINS 234,PERKINS 234‐1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 234,PERKINS 234,PERKINS 234‐2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 235,PERKINS 235,PERKINS 235‐1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 235,PERKINS 235,PERKINS 235‐2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 236,PERKINS 236,PERKINS 236‐1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 236,PERKINS 236,PERKINS 236‐2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 237,PERKINS 237,PERKINS 237‐1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 237,PERKINS 237,PERKINS 237‐2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 238,PERKINS 238,PERKINS 238‐1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 238,PERKINS 238,PERKINS 238‐2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 239,PERKINS 239,PERKINS 239‐1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 239,PERKINS 239,PERKINS 239‐2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 240,PERKINS 240,PERKINS 240‐1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 240,PERKINS 240,PERKINS 240‐2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 241,PERKINS 241,PERKINS 241‐1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 241,PERKINS 241,PERKINS 241‐2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 242,PERKINS 242,PERKINS 242‐1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 242,PERKINS 242,PERKINS 242‐2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 243,PERKINS 243,PERKINS 243‐1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 243,PERKINS 243,PERKINS 243‐2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 244,PERKINS 244,PERKINS 244‐1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 244,PERKINS 244,PERKINS 244‐2,Double,,CoEd,Spring General Housing Selection
SEARS HOUSE,SEARS FL 1,SEARS 113,SEARS 113,SEARS 113‐1,Double,,CoEd,Spring General Housing Selection
SEARS HOUSE,SEARS FL 1,SEARS 113,SEARS 113,SEARS 113‐2,Double,,CoEd,Spring General Housing Selection
SEARS HOUSE,SEARS FL 1,SEARS 117,SEARS 117,SEARS 117‐1,Double,,CoEd,Spring General Housing Selection
SEARS HOUSE,SEARS FL 1,SEARS 117,SEARS 117,SEARS 117‐2,Double,,CoEd,Spring General Housing Selection
SEARS HOUSE,SEARS FL 2,SEARS 201,SEARS 201,SEARS 201‐1,Double,,CoEd,Spring General Housing Selection
SEARS HOUSE,SEARS FL 2,SEARS 201,SEARS 201,SEARS 201‐2,Double,,CoEd,Spring General Housing Selection
SEARS HOUSE,SEARS FL 2,SEARS 202,SEARS 202,SEARS 202‐1,Double,,CoEd,Spring General Housing Selection
SEARS HOUSE,SEARS FL 2,SEARS 202,SEARS 202,SEARS 202‐2,Double,,CoEd,Spring General Housing Selection
SEARS HOUSE,SEARS FL 2,SEARS 204,SEARS 204,SEARS 204‐1,Double,,CoEd,Spring General Housing Selection
SEARS HOUSE,SEARS FL 2,SEARS 204,SEARS 204,SEARS 204‐2,Double,,CoEd,Spring General Housing Selection
SEARS HOUSE,SEARS FL 2,SEARS 207,SEARS 207,SEARS 207‐1,Double,,CoEd,Spring General Housing Selection
SEARS HOUSE,SEARS FL 2,SEARS 207,SEARS 207,SEARS 207‐2,Double,,CoEd,Spring General Housing Selection
SEARS HOUSE,SEARS FL 2,SEARS 208,SEARS 208,SEARS 208‐1,Double,,CoEd,Spring General Housing Selection
SEARS HOUSE,SEARS FL 2,SEARS 208,SEARS 208,SEARS 208‐2,Double,,CoEd,Spring General Housing Selection
SEARS HOUSE,SEARS FL 2,SEARS 230,SEARS 230,SEARS 230‐1,Double,,CoEd,Spring General Housing Selection
SEARS HOUSE,SEARS FL 2,SEARS 230,SEARS 230,SEARS 230‐2,Double,,CoEd,Spring General Housing Selection
SEARS HOUSE,SEARS FL 3,SEARS 302,SEARS 302,SEARS 302‐1,Double,,CoEd,Spring General Housing Selection
SEARS HOUSE,SEARS FL 3,SEARS 302,SEARS 302,SEARS 302‐2,Double,,CoEd,Spring General Housing Selection
SEARS HOUSE,SEARS FL 3,SEARS 304,SEARS 304,SEARS 304‐1,Double,,CoEd,Spring General Housing Selection
SEARS HOUSE,SEARS FL 3,SEARS 304,SEARS 304,SEARS 304‐2,Double,,CoEd,Spring General Housing Selection
SEARS HOUSE,SEARS FL 3,SEARS 307,SEARS 307,SEARS 307‐1,Double,,CoEd,Spring General Housing Selection
SEARS HOUSE,SEARS FL 3,SEARS 307,SEARS 307,SEARS 307‐2,Double,,CoEd,Spring General Housing Selection
SEARS HOUSE,SEARS FL 3,SEARS 313,SEARS 313,SEARS 313‐1,Double,,CoEd,Spring General Housing Selection
SEARS HOUSE,SEARS FL 3,SEARS 313,SEARS 313,SEARS 313‐2,Double,,CoEd,Spring General Housing Selection
SEARS HOUSE,SEARS FL 3,SEARS 314,SEARS 314,SEARS 314‐1,Double,,CoEd,Spring General Housing Selection
SEARS HOUSE,SEARS FL 3,SEARS 314,SEARS 314,SEARS 314‐2,Double,,CoEd,Spring General Housing Selection
SEARS HOUSE,SEARS FL 3,SEARS 317,SEARS 317,SEARS 317‐1,Double,,CoEd,Spring General Housing Selection
SEARS HOUSE,SEARS FL 3,SEARS 317,SEARS 317,SEARS 317‐2,Double,,CoEd,Spring General Housing Selection
SEARS HOUSE,SEARS FL 3,SEARS 320,SEARS 320,SEARS 320‐1,Single,,CoEd,Spring General Housing Selection
SEARS HOUSE,SEARS FL 3,SEARS 321,SEARS 321,SEARS 321‐1,Single,,CoEd,Spring General Housing Selection
SEARS HOUSE,SEARS FL 3,SEARS 323,SEARS 323,SEARS 323‐1,Double,,CoEd,Spring General Housing Selection
SEARS HOUSE,SEARS FL 3,SEARS 323,SEARS 323,SEARS 323‐2,Double,,CoEd,Spring General Housing Selection
SEARS HOUSE,SEARS FL 3,SEARS 324,SEARS 324,SEARS 324‐1,Double,,CoEd,Spring General Housing Selection
SEARS HOUSE,SEARS FL 3,SEARS 324,SEARS 324,SEARS 324‐2,Double,,CoEd,Spring General Housing Selection
SEARS HOUSE,SEARS FL 3,SEARS 326A,SEARS 326A,SEARS 326A‐1,Single,,CoEd,Spring General Housing Selection
SEARS HOUSE,SEARS FL 3,SEARS 326B,SEARS 326B,SEARS 326B‐1,Single,,CoEd,Spring General Housing Selection
SEARS HOUSE,SEARS FL 3,SEARS 328,SEARS 328,SEARS 328‐1,Double,,CoEd,Spring General Housing Selection
SEARS HOUSE,SEARS FL 3,SEARS 328,SEARS 328,SEARS 328‐2,Double,,CoEd,Spring General Housing Selection
SEARS HOUSE,SEARS FL 3,SEARS 330,SEARS 330,SEARS 330‐1,Double,,CoEd,Spring General Housing Selection
SEARS HOUSE,SEARS FL 3,SEARS 330,SEARS 330,SEARS 330‐2,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 1 N,WAYLAND 120,WAYLAND 120,WAYLAND 120‐1,Triple,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 1 N,WAYLAND 120,WAYLAND 120,WAYLAND 120‐2,Triple,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 1 N,WAYLAND 120,WAYLAND 120,WAYLAND 120‐3,Triple,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 1 N,WAYLAND 123,WAYLAND 123,WAYLAND 123‐1,Triple,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 1 N,WAYLAND 123,WAYLAND 123,WAYLAND 123‐2,Triple,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 1 N,WAYLAND 123,WAYLAND 123,WAYLAND 123‐3,Triple,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 2,WAYLAND 243,WAYLAND 243,WAYLAND 243‐2,Double,,Male,Spring General Housing Selection
