Building,Floor,Suite,Room,Bed,Room Type,"Suite Size (ifapplicable)",Room Category,Community
GRAD CENTER B,GRADCTR B FL 4,GRADCTR B 430,GRADCTR B 430 43,GRADCTR B 430 436-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 4,GRADCTR B 440,GRADCTR B 440 44,GRADCTR B 440 441-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 4,GRADCTR B 440,GRADCTR B 440 44,GRADCTR B 440 442-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 4,GRADCTR B 440,GRADCTR B 440 44,GRADCTR B 440 443-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 4,GRADCTR B 440,GRADCTR B 440 44,GRADCTR B 440 444-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 4,GRADCTR B 440,GRADCTR B 440 44,GRADCTR B 440 445-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 510,GRADCTR B 510 51,GRADCTR B 510 512-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 510,GRADCTR B 510 51,GRADCTR B 510 513-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 510,GRADCTR B 510 51,GRADCTR B 510 514-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 510,GRADCTR B 510 51,GRADCTR B 510 515-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 510,GRADCTR B 510 51,GRADCTR B 510 516-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 520,GRADCTR B 520 52,GRADCTR B 520 521-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 520,GRADCTR B 520 52,GRADCTR B 520 522-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 520,GRADCTR B 520 52,GRADCTR B 520 523-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 520,GRADCTR B 520 52,GRADCTR B 520 524-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 520,GRADCTR B 520 52,GRADCTR B 520 525-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 530,GRADCTR B 530 53,GRADCTR B 530 531-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 530,GRADCTR B 530 53,GRADCTR B 530 532-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 530,GRADCTR B 530 53,GRADCTR B 530 533-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 530,GRADCTR B 530 53,GRADCTR B 530 534-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 530,GRADCTR B 530 53,GRADCTR B 530 535-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 540,GRADCTR B 540 54,GRADCTR B 540 541-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 540,GRADCTR B 540 54,GRADCTR B 540 542-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 540,GRADCTR B 540 54,GRADCTR B 540 543-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 540,GRADCTR B 540 54,GRADCTR B 540 544-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 540,GRADCTR B 540 54,GRADCTR B 540 545-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 6,GRADCTR B 610,GRADCTR B 610 61,GRADCTR B 610 611-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 6,GRADCTR B 610,GRADCTR B 610 61,GRADCTR B 610 612-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 6,GRADCTR B 610,GRADCTR B 610 61,GRADCTR B 610 613-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 6,GRADCTR B 610,GRADCTR B 610 61,GRADCTR B 610 614-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 6,GRADCTR B 610,GRADCTR B 610 61,GRADCTR B 610 615-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 6,GRADCTR B 610,GRADCTR B 610 61,GRADCTR B 610 616-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 6,GRADCTR B 630,GRADCTR B 630 63,GRADCTR B 630 632-,Single (Suite/Apartment),6.0,Male,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 6,GRADCTR B 630,GRADCTR B 630 63,GRADCTR B 630 633-,Single (Suite/Apartment),6.0,Male,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 6,GRADCTR B 630,GRADCTR B 630 63,GRADCTR B 630 634-,Single (Suite/Apartment),6.0,Male,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 6,GRADCTR B 630,GRADCTR B 630 63,GRADCTR B 630 635-,Single (Suite/Apartment),6.0,Male,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 6,GRADCTR B 630,GRADCTR B 630 63,GRADCTR B 630 636-,Single (Suite/Apartment),6.0,Male,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 6,GRADCTR B 640,GRADCTR B 640 64,GRADCTR B 640 641-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 6,GRADCTR B 640,GRADCTR B 640 64,GRADCTR B 640 642-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 6,GRADCTR B 640,GRADCTR B 640 64,GRADCTR B 640 643-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 6,GRADCTR B 640,GRADCTR B 640 64,GRADCTR B 640 644-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 6,GRADCTR B 640,GRADCTR B 640 64,GRADCTR B 640 645-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 2,GRADCTR C 220,GRADCTR C 220 22,GRADCTR C 220 221-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 2,GRADCTR C 220,GRADCTR C 220 22,GRADCTR C 220 223-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 2,GRADCTR C 220,GRADCTR C 220 22,GRADCTR C 220 224-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 2,GRADCTR C 220,GRADCTR C 220 22,GRADCTR C 220 225-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 2,GRADCTR C 240,GRADCTR C 240 24,GRADCTR C 240 243-,Single (Suite/Apartment),5.0,Male,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 3,GRADCTR C 320,GRADCTR C 320 32,GRADCTR C 320 322-,Single (Suite/Apartment),5.0,Female,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 4,GRADCTR C 420,GRADCTR C 420 42,GRADCTR C 420 421-,Single (Suite/Apartment),5.0,Male,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 6,GRADCTR C 610,GRADCTR C 610 61,GRADCTR C 610 611-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 6,GRADCTR C 610,GRADCTR C 610 61,GRADCTR C 610 612-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 6,GRADCTR C 610,GRADCTR C 610 61,GRADCTR C 610 614-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 6,GRADCTR C 610,GRADCTR C 610 61,GRADCTR C 610 615-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 6,GRADCTR C 610,GRADCTR C 610 61,GRADCTR C 610 616-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 6,GRADCTR C 620,GRADCTR C 620 62,GRADCTR C 620 621-,Single (Suite/Apartment),5.0,Male,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 6,GRADCTR C 620,GRADCTR C 620 62,GRADCTR C 620 622-,Single (Suite/Apartment),5.0,Male,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 6,GRADCTR C 620,GRADCTR C 620 62,GRADCTR C 620 624-,Single (Suite/Apartment),5.0,Male,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 6,GRADCTR C 620,GRADCTR C 620 62,GRADCTR C 620 625-,Single (Suite/Apartment),5.0,Male,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 6,GRADCTR C 640,GRADCTR C 640 64,GRADCTR C 640 641-,Single (Suite/Apartment),5.0,Male,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 1,GRADCTR D 110,GRADCTR D 110 11,GRADCTR D 110 111-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 1,GRADCTR D 110,GRADCTR D 110 11,GRADCTR D 110 112-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 1,GRADCTR D 110,GRADCTR D 110 11,GRADCTR D 110 113-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 1,GRADCTR D 110,GRADCTR D 110 11,GRADCTR D 110 114-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 1,GRADCTR D 110,GRADCTR D 110 11,GRADCTR D 110 115-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 1,GRADCTR D 120,GRADCTR D 120 12,GRADCTR D 120 121-,Single (Suite/Apartment),4.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 1,GRADCTR D 120,GRADCTR D 120 12,GRADCTR D 120 123-,Single (Suite/Apartment),4.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 1,GRADCTR D 120,GRADCTR D 120 12,GRADCTR D 120 124-,Single (Suite/Apartment),4.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 1,GRADCTR D 120,GRADCTR D 120 12,GRADCTR D 120 125-,Single (Suite/Apartment),4.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 1,GRADCTR D 140,GRADCTR D 140 14,GRADCTR D 140 142-,Single (Suite/Apartment),4.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 1,GRADCTR D 140,GRADCTR D 140 14,GRADCTR D 140 143-,Single (Suite/Apartment),4.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 1,GRADCTR D 140,GRADCTR D 140 14,GRADCTR D 140 144-,Single (Suite/Apartment),4.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 1,GRADCTR D 140,GRADCTR D 140 14,GRADCTR D 140 145-,Single (Suite/Apartment),4.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 2,GRADCTR D 210,GRADCTR D 210 21,GRADCTR D 210 211-,Single (Suite/Apartment),4.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 2,GRADCTR D 210,GRADCTR D 210 21,GRADCTR D 210 212-,Single (Suite/Apartment),4.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 2,GRADCTR D 210,GRADCTR D 210 21,GRADCTR D 210 213-,Single (Suite/Apartment),4.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 2,GRADCTR D 210,GRADCTR D 210 21,GRADCTR D 210 214-,Single (Suite/Apartment),4.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 2,GRADCTR D 220,GRADCTR D 220 22,GRADCTR D 220 221-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 2,GRADCTR D 220,GRADCTR D 220 22,GRADCTR D 220 222-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 2,GRADCTR D 220,GRADCTR D 220 22,GRADCTR D 220 223-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 2,GRADCTR D 220,GRADCTR D 220 22,GRADCTR D 220 224-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 2,GRADCTR D 220,GRADCTR D 220 22,GRADCTR D 220 225-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 2,GRADCTR D 220,GRADCTR D 220 22,GRADCTR D 220 226-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 2,GRADCTR D 230,GRADCTR D 230 23,GRADCTR D 230 231-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 2,GRADCTR D 230,GRADCTR D 230 23,GRADCTR D 230 232-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 2,GRADCTR D 230,GRADCTR D 230 23,GRADCTR D 230 233-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 2,GRADCTR D 230,GRADCTR D 230 23,GRADCTR D 230 234-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 2,GRADCTR D 230,GRADCTR D 230 23,GRADCTR D 230 235-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 2,GRADCTR D 240,GRADCTR D 240 24,GRADCTR D 240 241-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 2,GRADCTR D 240,GRADCTR D 240 24,GRADCTR D 240 242-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 2,GRADCTR D 240,GRADCTR D 240 24,GRADCTR D 240 243-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 2,GRADCTR D 240,GRADCTR D 240 24,GRADCTR D 240 244-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 2,GRADCTR D 240,GRADCTR D 240 24,GRADCTR D 240 245-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 2,GRADCTR D 240,GRADCTR D 240 24,GRADCTR D 240 246-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 3,GRADCTR D 310,GRADCTR D 310 31,GRADCTR D 310 311-,Single (Suite/Apartment),5.0,Male,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 3,GRADCTR D 310,GRADCTR D 310 31,GRADCTR D 310 312-,Single (Suite/Apartment),5.0,Male,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 3,GRADCTR D 310,GRADCTR D 310 31,GRADCTR D 310 314-,Single (Suite/Apartment),5.0,Male,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 3,GRADCTR D 310,GRADCTR D 310 31,GRADCTR D 310 315-,Single (Suite/Apartment),5.0,Male,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 3,GRADCTR D 320,GRADCTR D 320 32,GRADCTR D 320 321-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 3,GRADCTR D 320,GRADCTR D 320 32,GRADCTR D 320 322-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 3,GRADCTR D 320,GRADCTR D 320 32,GRADCTR D 320 323-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 3,GRADCTR D 320,GRADCTR D 320 32,GRADCTR D 320 324-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 3,GRADCTR D 320,GRADCTR D 320 32,GRADCTR D 320 325-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 3,GRADCTR D 320,GRADCTR D 320 32,GRADCTR D 320 326-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 3,GRADCTR D 330,GRADCTR D 330 33,GRADCTR D 330 331-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 3,GRADCTR D 330,GRADCTR D 330 33,GRADCTR D 330 332-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 3,GRADCTR D 330,GRADCTR D 330 33,GRADCTR D 330 333-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 3,GRADCTR D 330,GRADCTR D 330 33,GRADCTR D 330 334-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 3,GRADCTR D 330,GRADCTR D 330 33,GRADCTR D 330 335-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 3,GRADCTR D 340,GRADCTR D 340 34,GRADCTR D 340 341-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 3,GRADCTR D 340,GRADCTR D 340 34,GRADCTR D 340 342-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 3,GRADCTR D 340,GRADCTR D 340 34,GRADCTR D 340 343-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 3,GRADCTR D 340,GRADCTR D 340 34,GRADCTR D 340 344-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 3,GRADCTR D 340,GRADCTR D 340 34,GRADCTR D 340 345-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 3,GRADCTR D 340,GRADCTR D 340 34,GRADCTR D 340 346-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 4,GRADCTR D 410,GRADCTR D 410 41,GRADCTR D 410 411-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 4,GRADCTR D 410,GRADCTR D 410 41,GRADCTR D 410 412-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 4,GRADCTR D 410,GRADCTR D 410 41,GRADCTR D 410 413-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 4,GRADCTR D 410,GRADCTR D 410 41,GRADCTR D 410 414-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 4,GRADCTR D 410,GRADCTR D 410 41,GRADCTR D 410 415-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 4,GRADCTR D 420,GRADCTR D 420 42,GRADCTR D 420 421-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 4,GRADCTR D 420,GRADCTR D 420 42,GRADCTR D 420 422-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 4,GRADCTR D 420,GRADCTR D 420 42,GRADCTR D 420 423-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 4,GRADCTR D 420,GRADCTR D 420 42,GRADCTR D 420 424-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 4,GRADCTR D 420,GRADCTR D 420 42,GRADCTR D 420 425-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 4,GRADCTR D 430,GRADCTR D 430 43,GRADCTR D 430 431-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 4,GRADCTR D 430,GRADCTR D 430 43,GRADCTR D 430 432-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 4,GRADCTR D 430,GRADCTR D 430 43,GRADCTR D 430 433-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 4,GRADCTR D 430,GRADCTR D 430 43,GRADCTR D 430 434-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 4,GRADCTR D 430,GRADCTR D 430 43,GRADCTR D 430 435-,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 4,GRADCTR D 440,GRADCTR D 440 44,GRADCTR D 440 441-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 4,GRADCTR D 440,GRADCTR D 440 44,GRADCTR D 440 442-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 4,GRADCTR D 440,GRADCTR D 440 44,GRADCTR D 440 443-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 4,GRADCTR D 440,GRADCTR D 440 44,GRADCTR D 440 444-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 4,GRADCTR D 440,GRADCTR D 440 44,GRADCTR D 440 445-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 4,GRADCTR D 440,GRADCTR D 440 44,GRADCTR D 440 446-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 5,GRADCTR D 520,GRADCTR D 520 52,GRADCTR D 520 521-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 5,GRADCTR D 520,GRADCTR D 520 52,GRADCTR D 520 522-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 5,GRADCTR D 520,GRADCTR D 520 52,GRADCTR D 520 523-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 5,GRADCTR D 520,GRADCTR D 520 52,GRADCTR D 520 524-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 5,GRADCTR D 520,GRADCTR D 520 52,GRADCTR D 520 525-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 5,GRADCTR D 520,GRADCTR D 520 52,GRADCTR D 520 526-,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 1,GREG A 125 126,GREG A 125 126,GREG A 125 126-1,Triple (Suite/Apartment),,Female,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 1,GREG A 125 126,GREG A 125 126,GREG A 125 126-2,Triple (Suite/Apartment),,Female,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 1,GREG A 125 126,GREG A 125 126,GREG A 125 126-3,Triple (Suite/Apartment),,Female,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 1,GREG A 125 129,GREG A 125 129,GREG A 125 129-1,Double (Suite/Apartment),,Female,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 1,GREG A 125 129,GREG A 125 129,GREG A 125 129-2,Double (Suite/Apartment),,Female,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 1,GREG A 125 130,GREG A 125 130,GREG A 125 130-1,Single (Suite/Apartment),,Female,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 1,GREG A 125 132,GREG A 125 132,GREG A 125 132-1,Single (Suite/Apartment),,Female,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 2,GREG A 204,GREG A 204 204C,GREG A 204 204C-1,Single (Suite/Apartment),4.0,Male,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 2,GREG A 204,GREG A 204 204D,GREG A 204 204D-1,Single (Suite/Apartment),4.0,Male,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 2,GREG A 207,GREG A 207 207A,GREG A 207 207A-1,Single (Suite/Apartment),5.0,Female,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 2,GREG A 207,GREG A 207 207C,GREG A 207 207C-1,Single (Suite/Apartment),5.0,Female,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 3,GREG A 314,GREG A 314 314C,GREG A 314 314C-1,Single (Suite/Apartment),4.0,Male,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 3,GREG A 314,GREG A 314 314D,GREG A 314 314D-1,Single (Suite/Apartment),4.0,Male,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 4,GREG A 408,GREG A 408,GREG A 408-1,Double,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 4,GREG A 408,GREG A 408,GREG A 408-2,Double,,CoEd,Spring General Housing Selection
